31440000,1659300,1659300,1659300,1659300,3100
31500000,1659300,1659300,1659100,1659100,26100
31560000,1659300,1659400,1659100,1659400,17000
31620000,1659500,1659800,1659400,1659800,28547
31680000,1659800,1660100,1659400,1659400,17210
31740000,1659400,1659500,1659300,1659400,10002
31800000,1659300,1659300,1659200,1659200,1300
31860000,1659100,1659300,1659000,1659100,17429
31920000,1659100,1659200,1658900,1658900,6804
31980000,1659000,1659000,1658300,1658500,30367
32040000,1658500,1658500,1657900,1658300,37412
32100000,1658300,1658300,1657900,1658000,15533
32160000,1658000,1658100,1657800,1657900,18986
32220000,1657800,1658000,1657800,1658000,11233
32280000,1658000,1658600,1658000,1658300,51628
32340000,1658100,1658400,1658100,1658300,4300
32400000,1658300,1658700,1658300,1658600,10390
32460000,1658600,1658900,1658600,1658900,890
32520000,1658900,1658900,1658200,1658400,37982
32580000,1658500,1658500,1658500,1658500,250
32640000,1658500,1658600,1658500,1658600,5200
32700000,1658400,1658400,1657800,1657900,11001
32760000,1657900,1658100,1657800,1658100,6145
32820000,1657900,1658000,1657700,1657900,6051
32880000,1658000,1658500,1657800,1658400,12280
32940000,1658500,1659000,1658400,1658800,12190
33000000,1658800,1659400,1658800,1659400,23457
33060000,1659500,1659800,1659100,1659100,34220
33120000,1659100,1659700,1659100,1659600,18561
33180000,1659700,1659700,1659300,1659600,30520
33240000,1659300,1660000,1659300,1660000,20620
33300000,1660000,1660000,1659500,1659600,12100
33360000,1659600,1659800,1659600,1659800,21690
33420000,1659700,1659700,1659300,1659400,18140
33480000,1659300,1659400,1659300,1659400,19790
33540000,1659400,1659400,1658800,1658900,10240
33600000,1658800,1658800,1658300,1658600,23090
33660000,1658700,1658900,1658700,1658900,19509
33720000,1659000,1659400,1659000,1659200,12454
33780000,1659300,1659400,1659200,1659300,21245
33840000,1659200,1659200,1658700,1658700,14676
33900000,1658600,1659000,1658600,1658900,13200
33960000,1658900,1659200,1658800,1659100,82306
34020000,1659000,1659100,1658900,1659100,76300
34080000,1659000,1659000,1658600,1658900,12790
34140000,1658700,1658900,1658100,1658100,107886
34200000,1658100,1658100,1656400,1657500,1138392
34260000,1657500,1658100,1657200,1658000,471092
34320000,1658000,1658000,1657400,1657600,494828
34380000,1657600,1657700,1655900,1655900,648308
34440000,1655900,1656200,1655500,1655700,531862
34500000,1655600,1656200,1655100,1655900,742097
34560000,1656100,1656900,1655900,1656800,506227
34620000,1656800,1657500,1656700,1657500,366260
34680000,1657200,1657900,1656800,1657100,488583
34740000,1657200,1657500,1656200,1656700,336738
34800000,1656700,1657200,1656200,1656200,245033
34860000,1656200,1656300,1654900,1655100,446572
34920000,1655100,1655400,1653400,1653600,1101435
34980000,1653600,1655100,1653600,1654900,638152
35040000,1655100,1655200,1654600,1654700,333542
35100000,1654600,1654600,1653800,1654300,504622
35160000,1654300,1655500,1654300,1655500,541779
35220000,1655500,1655600,1654100,1654700,399819
35280000,1654700,1654700,1653500,1653500,469274
35340000,1653600,1653900,1653000,1653100,490019
35400000,1653000,1653000,1652000,1652000,687610
35460000,1652100,1653300,1651800,1653100,545619
35520000,1653100,1653600,1652500,1652700,527859
35580000,1652700,1653200,1652400,1652900,507392
35640000,1652900,1654000,1652300,1654000,460745
35700000,1653900,1654300,1653000,1653600,546587
35760000,1653700,1655500,1653600,1655300,492788
35820000,1655400,1655400,1654700,1655300,753470
35880000,1655400,1655700,1655200,1655600,377240
35940000,1655700,1656500,1655700,1656200,737711
36000000,1656100,1656100,1655400,1655600,365329
36060000,1655600,1655700,1654500,1654700,422879
36120000,1654800,1655400,1654600,1654900,575490
36180000,1654900,1654900,1653700,1654000,364681
36240000,1653900,1654000,1653000,1653500,478388
36300000,1653600,1654000,1653200,1653200,318609
36360000,1653200,1653200,1652100,1653100,606196
36420000,1653000,1655000,1652900,1655000,515471
36480000,1655000,1655400,1654700,1654800,482408
36540000,1654800,1655000,1653800,1654100,204620
36600000,1654200,1654300,1653000,1654100,381152
36660000,1654100,1654100,1652800,1653400,486616
36720000,1653400,1653800,1653300,1653300,272613
36780000,1653300,1653700,1652100,1653000,790547
36840000,1653000,1654200,1652900,1654000,405761
36900000,1653900,1655100,1653900,1654700,478852
36960000,1654700,1654700,1653900,1654400,291190
37020000,1654400,1654400,1653300,1653700,278073
37080000,1653800,1654000,1653200,1653400,244125
