14400000,1674100,1674100,1672500,1672700,3197
14460000,1672500,1672500,1672500,1672500,1150
14520000,1672100,1672400,1672000,1672400,3313
14580000,1672000,1672100,1671900,1671900,2430
14640000,1672200,1672200,1672200,1672200,7500
14700000,1672400,1672400,1672300,1672300,1100
14760000,1672400,1673200,1672400,1672400,15200
14820000,1672400,1673200,1672400,1673200,1100
14880000,1672400,1672400,1672200,1672200,10400
15000000,1672600,1673000,1672300,1672300,1300
15060000,1672400,1672400,1672400,1672400,100
15120000,1672800,1672800,1672600,1672600,600
15180000,1672400,1673000,1672400,1673000,1000
15240000,1672800,1672800,1672800,1672800,900
15300000,1672800,1672800,1672800,1672800,700
15360000,1672900,1672900,1672800,1672800,800
15420000,1672600,1672600,1672300,1672300,500
15480000,1672600,1672600,1672600,1672600,500
15540000,1672600,1672700,1672600,1672700,1800
15600000,1672700,1672700,1672700,1672700,1000
15660000,1672600,1672600,1672600,1672600,300
15720000,1673200,1673200,1672600,1672600,1300
15840000,1672600,1672600,1672600,1672600,300
15900000,1672600,1672600,1672300,1672400,500
15960000,1672400,1672400,1672300,1672300,200
16020000,1672600,1672600,1672300,1672300,600
16080000,1672100,1672300,1672100,1672300,800
16140000,1672300,1672300,1672200,1672300,2400
16200000,1672300,1672300,1672200,1672200,1400
16320000,1672100,1672300,1671800,1672200,900
16380000,1672100,1672100,1671800,1671800,1700
16440000,1671800,1671800,1671800,1671800,100
16560000,1671800,1671900,1671800,1671800,1800
16620000,1672300,1672300,1672100,1672100,300
16680000,1672300,1672300,1671900,1672100,11100
16740000,1672000,1672100,1672000,1672100,600
16800000,1671900,1671900,1671900,1671900,1200
16860000,1671800,1671800,1671800,1671800,663
16920000,1671700,1671700,1671700,1671700,20100
16980000,1671900,1672300,1671600,1671600,2800
17040000,1671600,1671700,1671600,1671700,10200
17100000,1671900,1671900,1671800,1671900,20250
17160000,1671900,1671900,1671900,1671900,300
17220000,1672000,1672000,1672000,1672000,200
17280000,1672100,1672100,1671900,1671900,200
17340000,1672300,1672300,1672000,1672000,200
17520000,1672200,1672200,1672200,1672200,29945
17580000,1672400,1672800,1672400,1672800,500
17640000,1672700,1672700,1672600,1672600,300
17820000,1672800,1672800,1672800,1672800,100
17880000,1673000,1673000,1673000,1673000,100
17940000,1673000,1673000,1673000,1673000,100
18180000,1673200,1673500,1673200,1673500,10500
18420000,1673200,1673200,1673000,1673000,200
18540000,1672800,1672800,1672600,1672800,600
18600000,1672600,1672600,1672600,1672600,100
18660000,1672400,1672400,1672400,1672400,700
18720000,1672400,1672600,1672400,1672600,400
18840000,1672500,1672500,1672500,1672500,5000
18900000,1672400,1672400,1672400,1672400,100
19080000,1672400,1672400,1672400,1672400,100
19200000,1672500,1672500,1672500,1672500,300
19260000,1672500,1672500,1672500,1672500,100
19380000,1672000,1672000,1672000,1672000,300
19560000,1672200,1672200,1672200,1672200,100
19680000,1672400,1672600,1672400,1672600,400
19800000,1672600,1672800,1672600,1672800,200
19980000,1673000,1673000,1673000,1673000,1100
20220000,1673000,1673000,1673000,1673000,1000
20460000,1673200,1673200,1673200,1673200,300
20520000,1673400,1673600,1673400,1673600,400
20580000,1673700,1673700,1673700,1673700,200
20640000,1673800,1674000,1673800,1674000,200
20760000,1673800,1674000,1673800,1674000,1300
20820000,1674000,1674000,1674000,1674000,400
20880000,1674200,1674200,1674200,1674200,199
20940000,1673900,1673900,1673800,1673800,300
21120000,1674000,1674000,1674000,1674000,100
21180000,1674300,1674300,1674200,1674200,299
21240000,1674400,1674400,1674400,1674400,300
21420000,1674500,1674500,1674500,1674500,200
21720000,1674500,1674500,1674300,1674300,266
21780000,1674200,1674200,1674000,1674000,300
22080000,1674200,1674200,1674200,1674200,100
22140000,1674000,1674000,1674000,1674000,200
22200000,1673800,1673800,1673800,1673800,100
22380000,1673700,1673700,1673600,1673600,400
22440000,1673700,1673700,1673600,1673600,400
22560000,1673500,1673500,1673500,1673500,5000
22620000,1673400,1673400,1673200,1673200,300
23220000,1673400,1673400,1673400,1673400,100
23280000,1673500,1673500,1673500,1673500,400
23400000,1673200,1673400,1673200,1673400,500
23460000,1673500,1673500,1673500,1673500,400
23640000,1673600,1673600,1673600,1673600,200
23700000,1673600,1673600,1673600,1673600,100
23820000,1673400,1673700,1673400,1673700,10122
23940000,1673700,1673700,1673700,1673700,400
24060000,1673800,1673800,1673800,1673800,172
24120000,1673800,1674200,1673800,1674200,1464
24300000,1674200,1674200,1674200,1674200,4995
24360000,1674200,1674200,1674200,1674200,7700
24420000,1674200,1674200,1674200,1674200,20000
24480000,1674200,1674200,1674000,1674000,14100
24600000,1673900,1673900,1673600,1673600,4100
24660000,1673800,1674000,1673800,1674000,300
24720000,1674000,1674000,1673700,1673700,25700
24780000,1673700,1673700,1673700,1673700,15500
24840000,1674000,1674000,1674000,1674000,102
24900000,1674000,1674000,1674000,1674000,4500
24960000,1673800,1673800,1673700,1673700,1100
25020000,1673700,1673800,1673700,1673700,2500
25140000,1674000,1674000,1673900,1673900,3700
25200000,1674200,1674300,1674200,1674300,45800
25260000,1674000,1674000,1674000,1674000,3600
25320000,1674000,1674000,1674000,1674000,2500
25380000,1674200,1674300,1674000,1674300,3500
25440000,1674300,1674300,1674300,1674300,7000
25500000,1674200,1674500,1674200,1674500,700
25560000,1674600,1674600,1674500,1674600,10105
25620000,1674300,1674400,1674300,1674400,10350
25680000,1674600,1674600,1674600,1674600,20500
25740000,1674600,1674600,1674600,1674600,2000
25800000,1674400,1674400,1674200,1674200,3500
25860000,1674100,1674200,1674100,1674200,300
25920000,1674000,1674000,1673700,1673900,1800
25980000,1673900,1674200,1673900,1674200,2000
26040000,1674000,1674000,1673800,1673800,25800
26100000,1673800,1673800,1673800,1673800,100
26160000,1674000,1674000,1673800,1673800,400
26220000,1674000,1674000,1673800,1673800,9568
26280000,1673900,1673900,1673900,1673900,300
26340000,1674000,1674200,1674000,1674200,15000
26400000,1674100,1674100,1673800,1673800,2927
26460000,1673700,1673700,1673500,1673500,7605
26520000,1673700,1673700,1673700,1673700,5000
26580000,1673600,1673600,1673500,1673500,968
26640000,1673700,1673700,1673700,1673700,100
26700000,1673800,1674000,1673800,1674000,2400
26760000,1673800,1673800,1673800,1673800,1790
26820000,1674000,1674000,1673800,1673800,8900
26880000,1673700,1673700,1673700,1673700,7500
26940000,1673600,1673600,1673400,1673600,4490
27000000,1673600,1674000,1673600,1674000,11100
27060000,1674200,1674700,1674200,1674700,11300
27120000,1674700,1674700,1674500,1674500,2403
27180000,1674300,1674500,1674300,1674500,700
27240000,1674700,1674800,1674700,1674800,550
27300000,1674600,1675000,1674600,1674600,20000
27360000,1674800,1674800,1674800,1674800,13000
27420000,1674800,1674800,1674800,1674800,12000
27480000,1674800,1674800,1674700,1674800,31000
27540000,1674700,1675000,1674600,1675000,22800
27600000,1675000,1675000,1674700,1674900,17600
27660000,1674600,1674600,1674600,1674600,3200
27720000,1674700,1675200,1674600,1675200,5100
27780000,1675100,1675200,1675100,1675200,14930
27840000,1675200,1675200,1675200,1675200,20000
27900000,1675200,1675600,1675000,1675600,2600
27960000,1675800,1676000,1675800,1676000,5600
28020000,1676000,1676000,1675700,1675800,2100
28080000,1675800,1675900,1675800,1675900,3050
28140000,1676000,1676000,1675800,1675800,6700
28200000,1675900,1676100,1675900,1676100,6300
28260000,1676100,1676100,1676000,1676100,5500
28320000,1676100,1676100,1676100,1676100,1250
